id,Window_size,Source_port,Destination_port,First_packet_size,forward_packets,forward_total_bytes,Min_forward_inter_arrival_time_difference,Max_forward_inter_arrival_time_difference,Mean_forward_inter_arrival_time_difference,STD_forward_inter_arrival_time_difference,Mean_forward_packets,STD_forward_packets,backward_packets,backward_total_bytes,Min_backward_inter_arrival_time_difference,Max_backward_inter_arrival_time_difference,Mean_backward_inter_arrival_time_difference,STD_backward_inter_arrival_time_difference,Mean_backward_packets,STD_backward_packets,Mean_backward_TTL_value,Total_packets,Minimum_packet_size,Maximum_packet_size,Mean_packet_size,class,Maximum_backward_packet,Maximum_forward_packet,Minimum_backward_packet,Minimum_forward_packet
1977,8192,51538,80,324.0,34,1756,0.0027310000004945323,10.097841999999217,5.139430999999988,4.845486668829787,51.647058823529406,101.01301516889588,48,32122,3.099999958067201e-05,6034.705709000003,129.2551891875,870.5265822576947,669.2083333333334,659.0340112726993,64.0,82,20,1440,413.1463414634146,normal,1440.0,411.0,20.0,20.0
1978,8192,51539,80,349.0,17,692,0.002872000000024855,10.114551000000574,7.460810312499973,4.422795717126497,40.70588235294117,79.49352544852502,17,2130,8.899999920686241e-05,6034.885095000002,362.0138848235295,1461.8717275720019,125.29411764705885,350.16920279806914,64.0,34,20,1440,83.0,normal,1440.0,349.0,20.0,20.0
1979,8192,51540,80,20.0,4,92,0.029792999999699525,7.033027999999831,2.3687816666667154,4.039361648651779,23.0,6.0,3,64,0.040377000000262335,6034.892902000001,2013.990086666667,3482.20574146381,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1980,8192,51541,80,20.0,4,92,0.026592000000164262,7.049579999999878,2.367727999999867,4.054602774197257,23.0,6.0,3,64,0.023736999999528045,6034.892827000002,2013.9900576666666,3482.205718377281,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1981,8192,51543,80,370.0,17,713,0.002005999999710184,10.092891000000236,7.484436312500009,4.383794737519065,41.941176470588225,84.58388631133835,16,1086,0.0057889999998224076,6036.666468,384.7746116875,1507.176341600039,67.875,190.4359472368597,64.0,33,20,782,54.51515151515152,normal,782.0,370.0,20.0,20.0
1982,8192,51545,443,216.0,21,5296,0.0,10.092663000000355,3.4241070000000042,4.558222547563831,252.19047619047612,516.325538691204,23,4266,2.800000038405415e-05,6037.233560000002,265.4558425217392,1258.2110293655585,185.4782608695652,393.80635176155675,64.0,44,20,1480,217.3181818181818,normal,1440.0,1480.0,20.0,20.0
1983,8192,51546,443,216.0,26,4967,0.0,10.174144000000524,4.578990639999974,4.91027516748069,191.0384615384616,401.63142115817885,28,4838,6.399999983841553e-05,6037.202939,219.69563267857143,1140.1344863816314,172.78571428571428,378.61730479742135,64.0,54,20,1480,181.5740740740741,normal,1440.0,1480.0,20.0,20.0
1984,8192,51547,443,216.0,28,6955,0.0,10.09952499999963,4.227261185185179,4.885324084772707,248.39285714285717,474.66723933218526,31,4898,3.199999991920777e-05,6037.479732,198.43482919354838,1083.6913016958042,158.0,338.99488688376016,64.0,59,20,1480,200.8983050847457,normal,1440.0,1480.0,20.0,20.0
1985,8192,51548,80,443.0,19,1249,0.002195000000028813,10.110415999999534,6.660435111111131,4.821218655876157,65.73684210526315,132.97194445331655,20,4092,0.0001900000006571645,6037.364484000002,307.8622167,1348.5934323916208,204.6,441.9350273751252,64.0,39,20,1440,136.94871794871796,normal,1440.0,443.0,20.0,20.0
1986,8192,51549,80,20.0,4,92,0.018078000000059543,6.406617999999981,2.150731666666616,3.685708690401418,23.0,6.0,3,64,0.011515999999573978,6037.559976,2014.6621863333328,3483.933153914561,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1987,8192,51550,443,227.0,67,9588,0.0,67.51732900000025,7.722972287878789,20.12823557062636,143.1044776119403,281.6105270032375,106,55950,3.100000049016671e-05,6038.802131,61.77805055660377,586.2955956368843,527.8301886792453,645.6113008938653,64.0,173,20,1480,378.8323699421965,normal,1440.0,1480.0,20.0,20.0
1988,8192,51551,80,305.0,17,648,0.0024759999996604165,10.10288600000058,7.449520187500013,4.4066474749505815,38.117647058823536,68.82939266125807,16,902,0.0049970000000030285,6041.027424,385.012775375,1508.275812698167,56.375,144.43677971117097,64.0,33,20,598,46.96969696969697,normal,598.0,305.0,20.0,20.0
1989,8192,51552,80,370.0,40,6055,0.0011919999997189734,10.106539000000339,4.689265128205126,4.5637661034334815,151.375,202.42272188006302,43,9660,8.200000047509093e-05,6041.3656009999995,144.74978911627906,920.6468552705056,224.65116279069767,362.9271134828544,64.0,83,20,1440,189.3373493975904,normal,1440.0,479.0,20.0,20.0
1990,8192,51553,80,1169.0,17,1512,0.018637999999555174,10.091754000000037,7.614979437499982,4.256494146753886,88.94117647058823,278.3384788769411,16,772,0.15535799999997835,6041.608581,385.214560375,1508.3764687702921,48.25,111.9377803365185,64.0,33,20,1169,69.21212121212122,normal,468.0,1169.0,20.0,20.0
1991,8192,51554,80,386.0,22,2141,0.0034219999997731065,10.090373,6.3706458095237934,4.7528461474467205,97.3181818181818,286.29944137191416,24,7368,7.999999979801942e-05,6042.5583259999985,257.34736341666667,1232.2541358320302,307.0,518.4360259892037,64.0,46,20,1440,206.7173913043478,normal,1440.0,1331.0,20.0,20.0
1992,8192,51555,80,20.0,4,92,0.007789000000229863,7.098272999999608,2.375395000000026,4.090136976196401,23.0,6.0,3,64,0.014602999999624444,6042.561119,2016.5594463333327,3486.621525376925,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1993,8192,51556,80,627.0,18,990,0.002880000000004657,10.092768000000431,7.035418352941205,4.638526672616049,55.0,142.7779023930689,19,5543,5.2000000323459965e-05,6043.840394,324.39120610526317,1385.0356794840961,291.7368421052632,550.4765452774393,64.0,37,20,1440,176.5675675675676,normal,1440.0,627.0,20.0,20.0
1994,8192,51557,80,20.0,4,92,0.009973000000172759,7.335102000000006,2.45263700000002,4.228338965404844,23.0,6.0,3,64,0.006970999999794003,6044.13649,2017.160714,3487.4652491259308,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1995,8192,51558,80,288.0,42,1736,0.0013480000006893533,10.108556000000137,4.834857560975607,4.8986886560316965,41.333333333333336,75.17837865959986,73,52293,3.0000000151630957e-05,6044.136395,85.51174312328767,707.1040541556313,716.3424657534247,685.2622008151754,64.0,115,20,1440,469.81739130434784,normal,1440.0,324.0,20.0,20.0
1996,8192,51559,80,406.0,17,749,0.004085999999915657,10.11235300000044,7.499199937500008,4.372839073070454,44.058823529411775,93.31095232355852,16,1713,0.008319000000483356,6045.324997,385.331510125,1509.336693723684,107.0625,347.18476709095404,64.0,33,20,1409,74.60606060606061,normal,1409.0,406.0,20.0,20.0
1997,8192,51560,80,20.0,4,92,0.014591000000109487,6.132377999999335,2.054528666666556,3.531521260758732,23.0,6.0,3,64,0.011317000000417464,6045.336572,2017.1633926666666,3488.501651028666,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1998,8192,51561,80,466.0,18,829,0.005987999999888416,10.115875000000417,7.037668352941129,4.650414440751724,46.05555555555557,104.83907680890648,21,6945,3.099999958067201e-05,6045.676077,293.5860781904762,1317.9783558349534,330.7142857142857,577.9881610255649,64.0,39,20,1440,199.33333333333331,normal,1440.0,466.0,20.0,20.0
1999,8192,51562,80,488.0,9,660,0.001758000000336324,0.4511449999999968,0.12774950000004992,0.16781796033885835,73.33333333333333,155.5506348428061,12,10036,3.500000002532033e-05,6045.892563,503.90866408333335,1745.2723142433313,836.3333333333335,688.1198803238938,64.0,21,20,1440,509.33333333333326,normal,1440.0,488.0,20.0,20.0
2000,8192,51563,80,482.0,5,574,0.011884999999892898,0.19102599999951053,0.11380674999986695,0.07452839091848823,114.8,205.3367965075914,4,84,0.12109200000031704,6045.894181000002,1511.58449775,3022.873122353423,21.0,2.0,64.0,9,20,482,73.1111111111111,normal,24.0,482.0,20.0,20.0
2001,8192,51564,80,482.0,11,694,0.00029200000062701287,1.1157300000004398,0.13518050000002405,0.3504226708028432,63.09090909090909,138.98305979179946,20,16426,3.0000000151630957e-05,6046.09971,302.3722669,1351.933181946062,821.3,703.1335202992537,102.2,31,20,1440,552.258064516129,normal,1440.0,482.0,20.0,20.0
2002,8192,51565,80,20.0,4,92,0.007180999999945925,6.569657000000008,2.197102333333229,3.7867451740879083,23.0,6.0,3,64,0.012318999999479274,6046.099654,2017.5613016666666,3488.818094899202,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2003,8192,51566,80,437.0,46,1776,0.0011680000006890625,10.098335000000588,2.7544817555555707,4.450888696797504,38.60869565217392,85.78668072242904,110,98890,0.0,6046.101031,56.09134904545454,576.3732460747675,899.0,658.0931308009068,64.0,156,20,1440,645.2948717948717,normal,1440.0,437.0,20.0,20.0
2004,8192,51567,80,436.0,25,939,0.0012010000000373113,10.094804000000297,5.009701333333358,5.037538181134856,37.56,83.04169635390001,46,36555,2.8999999813095204e-05,6046.104096,134.05068226086956,891.0663639954088,794.6739130434783,683.6082066456171,64.0,71,20,1440,528.0845070422537,normal,1440.0,436.0,20.0,20.0
2005,8192,51568,80,435.0,28,998,0.002021000000240747,10.093673000000306,4.4536720370370615,5.003253629574114,35.642857142857146,78.29867521026482,60,48287,2.8999999813095204e-05,6046.104032,102.77245595,780.2958665263492,804.7833333333333,682.3905659248792,64.0,88,20,1440,560.0568181818181,normal,1440.0,435.0,20.0,20.0
2006,8192,51569,80,434.0,31,1057,0.0020699999995486,10.088207999999213,4.008584366666674,4.928866303885091,34.09677419354839,74.24973842320239,55,37439,2.8999999813095204e-05,6046.110905,112.11559418181818,814.9676871336902,680.7090909090911,685.74000776472,64.0,86,20,1440,447.62790697674416,normal,1440.0,434.0,20.0,20.0
2007,8192,51570,80,20.0,4,92,0.014962000000195985,6.616022999999586,2.2268229999999685,3.801197893048781,23.0,6.0,3,64,0.04674200000044948,6047.1009950000025,2017.9224006666666,3489.372566658276,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2008,8192,51571,80,432.0,24,915,0.0016429999996034894,10.11350499999935,5.233135391304329,5.017919702010895,38.125,83.92922095691573,35,23930,3.2000000828702475e-05,6047.103269,176.2129325714286,1021.5597637073083,683.7142857142858,694.9075508308142,64.0,59,20,1440,421.1016949152543,normal,1440.0,432.0,20.0,20.0
2009,8192,51572,80,20.0,4,92,0.013648000000102913,0.3284799999992174,0.12054766666672853,0.18009857538601518,23.0,6.0,3,64,0.014717999999447784,6047.102456000001,2015.8175093333327,3491.195177388084,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2010,8192,51573,80,20.0,4,92,0.01089700000011362,7.4794279999996425,2.5018886666666735,4.310676083683582,23.0,6.0,3,64,0.00737699999990582,6047.224891,2018.2381076666668,3489.206907437392,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2011,8192,51574,80,462.0,28,1979,0.002029000000220549,10.097670999999538,4.504268481481462,4.98086597150111,70.67857142857143,146.4614861703135,42,28476,3.099999958067201e-05,6049.6908479999975,146.93551042857143,933.0407990435727,678.0,675.1037138027341,64.0,70,20,1440,435.07142857142856,normal,1440.0,513.0,20.0,20.0
2012,8192,51575,80,487.0,30,1996,0.0022319999998217104,10.112393000000337,4.193827310344799,4.940808450371024,66.53333333333333,139.42238808330094,50,35518,3.100000049016671e-05,6049.69077,123.42596812,855.2151371503853,710.36,690.3893831803639,64.0,80,20,1440,468.925,normal,1440.0,487.0,20.0,20.0
2013,8192,51576,80,472.0,28,1961,0.002735000000029686,10.082631999999649,4.502634444444454,4.999340336972561,70.03571428571429,144.41516339356272,44,28451,3.099999958067201e-05,6049.756907,140.25720036363634,911.6198780210524,646.6136363636364,678.0538229274055,64.0,72,20,1440,422.38888888888886,normal,1440.0,485.0,20.0,20.0
2014,8192,51579,80,469.0,29,1986,0.002245000000584696,10.115539999999783,4.3299205357142725,4.9618424123018485,68.48275862068965,142.6983883905529,51,37662,3.0000000151630957e-05,6050.085856000002,121.00614145098042,846.8525845673117,738.4705882352941,672.8267340984951,64.0,80,20,1440,495.6,normal,1440.0,501.0,20.0,20.0
2015,8192,51580,80,495.0,31,2040,0.00234100000034232,10.08264700000018,4.036778799999987,4.932920952118232,65.80645161290322,139.73532584970266,59,49761,3.100000049016671e-05,6050.215179,104.59848364406778,787.4094323601649,843.4067796610167,665.4095476923518,64.0,90,20,1440,575.5666666666667,normal,1440.0,495.0,20.0,20.0
2016,8192,51581,80,480.0,39,2180,0.0003610000003391178,10.107012000000397,3.18773971052633,4.66297365110697,55.89743589743589,123.77904653726095,99,97571,3.0000000151630957e-05,6050.216293,62.33682278787879,607.9541527161846,985.5656565656566,642.2849224959557,64.0,138,20,1440,722.8333333333335,normal,1440.0,490.0,20.0,20.0
2017,8192,51582,80,20.0,4,92,0.011110999999800695,6.7197070000002,2.251284333333388,3.8697721368874296,23.0,6.0,3,64,0.01977699999952165,6050.232003,2018.991629333333,3491.158181230371,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2018,8192,51583,80,292.0,22,735,0.0020549999999275315,10.09766799999943,5.716464571428549,5.015268758084238,33.40909090909091,57.81057663233236,34,22724,3.299999934824882e-05,6050.234643,181.47856314705882,1036.9938638022422,668.3529411764706,699.9682192938408,64.0,56,20,1440,418.91071428571433,normal,1440.0,292.0,20.0,20.0
2019,8192,51586,80,406.0,21,1274,0.0011300000005576294,10.094855999999707,7.126518750000013,4.441436338194365,60.66666666666666,124.6339975020192,20,1547,0.004251999999723921,6052.845969,309.76810939999996,1351.7867046393146,77.35,180.27355674961842,64.0,41,20,714,68.8048780487805,normal,714.0,463.0,20.0,20.0
2020,8192,51587,80,20.0,4,92,0.009339999999610882,6.002419000000372,2.0122943333332537,3.45555833771086,23.0,6.0,3,64,0.004826999999750114,6052.994905,2019.669435666667,3492.9636080880127,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2021,8192,51588,80,1480.0,23,3679,0.0,10.098774999999476,6.4412167727272855,4.775804682224615,159.95652173913044,419.01090008178994,23,2982,4.600000011123484e-05,6053.674447,269.36400000000003,1260.9441009017046,129.65217391304347,332.9943500333755,64.0,46,20,1480,144.80434782608697,normal,1440.0,1480.0,20.0,20.0
2022,8192,51589,80,20.0,4,92,0.0245519999998578,6.366870000000745,2.139837666666608,3.660717810951757,23.0,6.0,3,64,0.018091999999342082,6053.7053,2020.030961333333,3493.265891380724,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2023,8192,51590,80,359.0,28,922,0.0012649999998757266,10.114379999999985,4.435287888888895,5.03003623568821,32.92857142857143,63.94322051426132,58,56815,2.8999999813095204e-05,6056.625520000001,106.4889471896552,795.0084150649208,979.5689655172414,652.4309498200722,64.0,86,20,1440,671.3604651162791,normal,1440.0,359.0,20.0,20.0
2024,8192,51591,80,20.0,4,92,0.014602999999624444,6.400661000000582,2.143544999999904,3.686770622855772,23.0,6.0,3,64,0.010376000000178465,6056.701698,2021.03882,3494.98803567214,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2025,8192,51592,80,355.0,26,3364,0.0,10.041928999999982,6.796095640000021,4.406334207593385,129.38461538461542,317.1311497690603,25,2205,0.0,6069.334484,249.56926104,1212.458532955274,88.2,188.0141838621048,64.0,51,20,1480,109.19607843137257,normal,593.0,1480.0,20.0,20.0
2026,8192,51593,80,1107.0,17,1450,0.0013279999993756064,10.119490000000043,7.499007187499956,4.387325173741372,85.29411764705883,263.30205200156587,16,1592,0.0048899999992499926,6071.249441,386.950392875,1515.8182166376293,99.5,316.9349039366496,64.0,33,20,1288,92.1818181818182,normal,1288.0,1107.0,20.0,20.0
2027,8192,51594,80,1108.0,17,1451,0.0007550000000264845,10.113436999999976,7.499350749999963,4.386625626329004,85.3529411764706,263.54457430776074,16,1592,0.0026630000002114684,6071.249441,386.950794375,1515.8181067409762,99.5,316.9349039366496,64.0,33,20,1288,92.21212121212122,normal,1288.0,1108.0,20.0,20.0
2028,8192,51595,80,1111.0,17,1454,0.0014469999996435945,10.08951900000011,7.500011499999971,4.376450291481432,85.52941176470588,264.2721413730217,16,1615,0.0031660000004194444,6071.252458,386.951695625,1515.8186688587894,100.9375,322.68487594968974,64.0,33,20,1311,93.0,normal,1311.0,1111.0,20.0,20.0
